Wavelength,Average Ring Flux (MJy/sr)
5.295976825116362,1733.0020797691614
5.296777587727211,1712.8025772160154
5.29757835033806,1736.0986715671124
5.298379112948908,1801.9001298080836
5.299179875559756,1785.851719678796
5.299980638170604,1783.2658117905662
5.300781400781452,1748.6867282295098
5.3015821633923,1737.9552682687363
5.3023829260031485,1723.1499631775578
5.303183688613997,1715.208905385588
5.303984451224845,1727.723710370307
5.304785213835694,1714.653503285475
5.305585976446542,1755.251697630939
5.30638673905739,1717.8995092264631
5.307187501668238,1661.2072325668712
5.3079882642790865,1643.1494368379358
5.308789026889935,1581.1519937366959
5.309589789500783,1559.6251214033396
5.310390552111631,1577.4054888594753
5.311191314722479,1629.1662895701509
5.311992077333327,1627.398074335744
5.312792839944176,1615.871348655291
5.3135936025550246,1664.5471816574805
5.314394365165873,1605.9494316257124
5.315195127776721,1727.8122444220357
5.315995890387569,1687.7588061102263
5.316796652998417,1593.7215108764058
5.317597415609265,1604.6186702437624
5.3183981782201135,1607.9308296529525
5.319198940830962,1589.819718619376
5.319999703441811,1584.9080945255778
5.320800466052659,1622.772389173403
5.321601228663507,1604.2366122156718
5.322401991274355,1625.0761578900683
5.323202753885203,1579.6730330799146
5.3240035164960515,1567.882915131018
5.3248042791069,1547.4197833704857
5.325605041717748,1588.8832691404277
5.326405804328596,1566.4349418632842
5.327206566939444,1555.9586875404875
5.328007329550292,1559.698517431223
5.328808092161141,1559.6375735474792
5.3296088547719895,1540.9026334491582
5.330409617382838,1544.9530137208058
5.331210379993686,1575.418828707696
5.332011142604534,1573.717196379621
5.332811905215382,1559.4379341036483
5.33361266782623,1574.3206984288922
5.3344134304370785,1611.2022680951884
5.335214193047927,1642.0867582007997
5.336014955658776,1622.6831216420842
5.336815718269624,1554.3197482755968
5.337616480880472,1532.7494591387485
5.33841724349132,1522.239046309004
5.339218006102168,1543.2676022286644
5.3400187687130165,1503.561334773069
5.340819531323865,1473.0328219849614
5.341620293934713,1456.1811009661478
5.342421056545561,1459.9358248685614
5.343221819156409,1532.6611257778097
5.344022581767258,1518.8131140042829
5.344823344378106,1524.4945957797345
5.3456241069889545,1500.9384274037866
5.346424869599803,1483.636285390054
5.347225632210651,1504.5734550261777
5.348026394821499,1520.2203266202262
5.348827157432347,1528.8017635244485
5.349627920043195,1570.3446513337283
5.3504286826540435,1575.8408497933917
5.351229445264892,1557.8420663873742
5.352030207875741,1518.0689066153334
5.352830970486589,1522.022529078186
5.353631733097437,1486.5481212856803
5.354432495708285,1479.5507089449793
5.355233258319133,1549.1994270809396
5.3560340209299815,1499.7749215523966
5.35683478354083,1476.9441908574527
5.357635546151678,1574.1759019170413
5.358436308762526,1528.6943138772463
5.359237071373375,1510.1134735589362
5.360037833984223,1530.4982188192678
5.360838596595071,1527.7184588980883
5.3616393592059195,1572.319969030742
5.362440121816768,1578.631723171238
5.363240884427616,1569.6759388747587
5.364041647038464,1524.4222509683384
5.364842409649312,1553.759279061091
5.36564317226016,1534.6113575490645
5.3664439348710085,1457.6527257469652
5.367244697481857,1513.6524724876808
5.368045460092706,1547.177238160075
5.368846222703554,1500.3924612588862
5.369646985314402,1498.6974071455857
5.37044774792525,1496.1414265135172
5.371248510536098,1426.333349357469
5.3720492731469465,1398.9942845131882
5.372850035757795,1436.271633631414
5.373650798368643,1470.3557977748999
5.374451560979491,1524.638356404529
5.37525232359034,1541.0011717925802
5.376053086201188,1493.7817289143609
5.376853848812036,1451.4801500177655
5.3776546114228845,1464.1997248591497
5.378455374033733,1464.5187860090875
5.379256136644581,1425.5333314532445
5.380056899255429,1430.8474335887058
5.380857661866277,1451.616196798955
5.381658424477125,1452.1525234758892
5.382459187087973,1411.1160986818625
5.3832599496988225,1418.2701634803557
5.384060712309671,1461.0079354369577
5.384861474920519,1446.9155546868753
5.385662237531367,1438.2023860294487
5.386463000142215,1447.8412530174048
5.387263762753063,1501.804106106882
5.3880645253639115,1460.3187746375474
5.38886528797476,1478.5023125481987
5.389666050585608,1498.4023678611431
5.390466813196456,1496.1610897625153
5.391267575807305,1510.3735935068662
5.392068338418153,1501.6061764299423
5.392869101029001,1518.899836491666
5.3936698636398495,1534.749142017744
5.394470626250698,1542.9943725413855
5.395271388861546,1480.3470696220886
5.396072151472394,1447.4611030261992
5.396872914083242,1481.6821167338976
5.39767367669409,1474.3157694409356
5.398474439304939,1430.965931503795
5.3992752019157875,1463.6644802744163
5.400075964526636,1475.185744912081
5.400876727137484,1403.9368385482148
5.401677489748332,1408.9434448296406
5.40247825235918,1412.5962863870104
5.403279014970028,1438.4741745863164
5.404079777580876,1485.563024885695
5.404880540191725,1441.5142819012024
5.405681302802573,1416.2663264919252
5.406482065413421,1350.078898805535
5.40728282802427,1372.9725375591736
5.408083590635118,1453.5251446910866
5.408884353245966,1418.5426300454353
5.409685115856814,1395.8220186346796
5.410485878467663,1391.6199833093792
5.411286641078511,1436.75870686711
5.412087403689359,1344.86302961235
5.412888166300207,1331.3478662019083
5.413688928911055,1376.0979603257936
5.414489691521904,1414.9056145865438
5.4152904541327525,1423.4704663330235
5.416091216743601,1416.6779519007155
5.416891979354449,1432.149534628023
5.417692741965297,1385.5966362075367
5.418493504576145,1423.7677533657318
5.419294267186993,1385.4833368774464
5.420095029797841,1384.1654465243948
5.42089579240869,1381.2628285216533
5.421696555019538,1393.8482253071743
5.422497317630386,1372.4191323212528
5.423298080241235,1406.1161421444574
5.424098842852083,1403.777884755393
5.424899605462931,1373.136177001059
5.425700368073779,1378.5967079953798
5.426501130684628,1368.5036904410417
5.427301893295476,1375.8454979381306
5.428102655906324,1363.0879998583437
5.428903418517172,1372.5096906306644
5.42970418112802,1335.7268932894078
5.430504943738869,1371.7994236625782
5.431305706349717,1351.9285446693234
5.432106468960566,1346.3281257196425
5.432907231571414,1337.6856732969577
5.433707994182262,1318.0230112858972
5.43450875679311,1311.5833668975847
5.435309519403958,1343.5194161107472
5.436110282014806,1340.043209836371
5.4369110446256546,1362.0311243122667
5.437711807236504,1336.110194214051
5.438512569847352,1284.4551513152537
5.4393133324582,1244.2255115824146
5.440114095069048,1248.4704607689664
5.440914857679896,1288.6982403253296
5.441715620290744,1323.8525454589549
5.442516382901593,1331.6510385904878
5.443317145512441,1351.084736381639
5.444117908123289,1316.938349720283
5.444918670734137,1269.546563407523
5.445719433344985,1319.9076518330942
5.446520195955834,1355.1698382596107
5.447320958566682,1382.8794715694971
5.448121721177531,1332.1083891308376
5.448922483788379,1343.7404717047393
5.449723246399227,1354.9095576096959
5.450524009010075,1323.596696611529
5.451324771620923,1309.293974600441
5.452125534231771,1359.3018277281546
5.4529262968426195,1295.1739943045347
5.453727059453469,1299.2504045461599
5.454527822064317,1290.8242932245912
5.455328584675165,1299.089457786095
5.456129347286013,1267.469150636486
5.456930109896861,1293.059151669824
5.457730872507709,1298.9166635441534
5.4585316351185575,1301.161165101841
5.459332397729406,1289.0197705277014
5.460133160340254,1317.308917077528
5.460933922951102,1297.1916364781127
5.46173468556195,1290.1212865943257
5.462535448172799,1267.0158663082807
5.463336210783647,1214.8747751923652
5.4641369733944956,1266.3767489290983
5.464937736005344,1259.6054155978059
5.465738498616192,1313.4951088654502
5.46653926122704,1250.225319019803
5.467340023837888,1249.2119835246938
5.468140786448736,1241.307904268726
5.4689415490595845,1236.0027560922074
5.469742311670434,1251.98858180041
5.470543074281282,1224.3624213397622
5.47134383689213,1234.5087989583378
5.472144599502978,1262.5674410528413
5.472945362113826,1248.6059739335606
5.473746124724674,1250.3019109991224
5.4745468873355225,1297.6769691153177
5.475347649946371,1302.2326603789215
5.476148412557219,1252.6332210688038
5.476949175168068,1287.7931065874786
5.477749937778916,1258.1839785450575
5.478550700389764,1254.8244297136303
5.479351463000612,1296.9748936990202
5.4801522256114605,1248.0199797199527
5.480952988222309,1261.0931992134008
5.481753750833157,1229.371356286931
5.482554513444005,1239.5773304042962
5.483355276054853,1218.9122269525715
5.484156038665701,1182.1344521035505
5.4849568012765495,1212.4069296946989
5.4857575638873985,1236.2431202956898
5.486558326498247,1247.1232014055872
5.487359089109095,1267.0409971953059
5.488159851719943,1263.6044362356624
5.488960614330791,1224.7317641670793
5.489761376941639,1232.7713221954498
5.4905621395524875,1213.7641023486028
5.491362902163336,1230.9787424443498
5.492163664774184,1234.2098160341636
5.492964427385033,1197.1192673569556
5.493765189995881,1200.0755388630687
5.494565952606729,1189.726989843669
5.495366715217577,1196.082817322623
5.4961674778284255,1220.5929290396307
5.496968240439274,1182.1802432037714
5.497769003050122,1160.9880523184634
5.49856976566097,1132.6602998620863
5.499370528271818,1150.826182830272
5.500171290882666,1147.1098722424476
5.5009720534935145,1161.2080327972526
5.5017728161043635,1150.764166899105
5.502573578715212,1147.8939854946143
5.50337434132606,1155.0662184170542
5.504175103936908,1202.133788780407
5.504975866547756,1172.3488175335845
5.505776629158604,1201.293290316603
5.5065773917694525,1201.3403790816953
5.507378154380301,1148.7895418710048
5.508178916991149,1155.8275431510435
5.508979679601998,1135.852061284662
5.509780442212846,1191.824784125052
5.510581204823694,1209.9624026380782
5.511381967434542,1211.6086402472918
5.5121827300453905,1200.3882676381706
5.512983492656239,1146.6434870311148
5.513784255267087,1146.3369054178634
5.514585017877935,1135.2818325302578
5.515385780488783,1150.9145976208465
5.516186543099632,1148.4617990084557
5.51698730571048,1139.7120872095138
5.5177880683213285,1188.5738643583027
5.518588830932177,1193.5628687755802
5.519389593543025,1186.2036684355237
5.520190356153873,1148.5224630445857
5.520991118764721,1146.9926868594127
5.521791881375569,1151.1544159819298
5.5225926439864175,1150.5961545367895
5.523393406597266,1146.2189556661453
5.524194169208114,1108.071302245098
5.524994931818963,1139.1080379770833
5.525795694429811,1073.1075929589704
5.526596457040659,1109.5967035706135
5.527397219651507,1149.3558803326946
5.5281979822623555,1095.9881392952566
5.528998744873204,1160.8964517795575
5.529799507484052,1103.9517403788846
5.5306002700949,1096.7357207008806
5.531401032705748,1093.8112508909553
5.532201795316597,1072.0657756533374
5.533002557927445,1075.0572140780039
5.5338033205382935,1054.9534488109612
5.534604083149142,1082.3936535343657
5.53540484575999,1130.9035465635768
5.536205608370838,1085.1452017793688
5.537006370981686,1071.982862101144
5.537807133592534,1083.0379161588287
5.5386078962033825,1069.408810244473
5.539408658814231,1072.1776592515375
5.540209421425079,1095.098035157302
5.541010184035928,1099.1756754017256
5.541810946646776,1058.374735685388
5.542611709257624,1092.407506969764
5.543412471868472,1131.337721916113
5.5442132344793205,1122.8828276436984
5.545013997090169,1095.2958414600498
5.545814759701017,1096.3301093652478
5.546615522311865,1093.6026604074902
5.547416284922713,1126.8326426897866
5.548217047533562,1130.8150583281558
5.54901781014441,1116.2253040531823
5.5498185727552585,1148.618249853273
5.550619335366107,1065.4794535412714
5.551420097976955,1045.2167381137342
5.552220860587803,1121.9494416506368
5.553021623198651,1074.5012181059965
5.553822385809499,1023.3782918872372
5.554623148420347,1045.4833042503378
5.5554239110311965,1044.6348656175194
5.556224673642045,1072.1626708779745
5.557025436252893,1112.7954586593814
5.557826198863741,1096.3086480703437
5.558626961474589,1025.3710353089675
5.559427724085437,1062.7284946876507
5.560228486696285,1083.5139541154042
5.561029249307134,1050.1061832161872
5.561830011917982,1027.0411107741531
5.56263077452883,991.7576622338272
5.563431537139678,1055.7461892145031
